index,#,ID ustanove,Univerzitet,Naziv ustanove,Tip ustanove,ID programa,Naziv programa,Zvanje,Polje,Nivo,Školarina za domaće studente,Školarina za strane studente,Broj ESPB bodova,Broj rešenja akreditacije,Datum rešenja akreditacije,Akreditaciona kvota,Broj budžetskih studenata - prva godina,Broj budžetskih studenata - druga godina,Broj budžetskih studenata - treća godina,Broj budžetskih studenata - četvrta godina,Broj budžetskih studenata - peta godina,Broj budžetskih studenata - šesta godina,Broj samofinansirajući studenata - prva godina,Broj samofinansirajući studenata - druga godina,Broj samofinansirajući studenata - treća godina,Broj samofinansirajući studenata - četvrta godina,Broj samofinansirajući studenata - peta godina,Broj samofinansirajući studenata - šesta godina,Broj stranih studenata - prva godina,Broj stranih studenata - druga godina,Broj stranih studenata - treća godina,Broj stranih studenata - četvrta godina,Broj stranih studenata - peta godina,Broj stranih studenata - šesta godina,Broj svršenih studenata tokom prethodne školske godine,Broj prijavljenih kandidata na upisu u narednu školsku godinu - I rok,Broj prijavljenih kandidata na upisu u narednu školsku godinu - II rok,Broj budžetskih studenata,Broj samofinansirajućih studenata,Broj stranih studenata,Broj studenata,Dužina trajanja programa (u semestrima),Dužina trajanja programa (u god),Broj prijavljenih kandidata,Studenti prva godina,Studenti druga godina,Studenti treća godina,Studenti četvrta godina,Studenti peta godina,Studenti šesta godina,Polje_skraceno,Vlasnistvo,Broj studenata na zavrsnoj godini
1204,1205.0,20,Универзитет у Београду,Географски факултет,Државни факултет,1459,Демографија,Дипломирани демограф,"Интердисциплинарне, мултидисциплинарне, трансдисциплинарне (ИМТ) и двопредметне студије",Основне академске,86000.0,2500.0,240,612-00-00205/2014-04,2014-07-11,50.0,21.0,24.0,27.0,39.0,,,31.0,21.0,15.0,41.0,,,,,,,,,16,54.0,0.0,111.0,108.0,0.0,219.0,8,4,54.0,52.0,45.0,42.0,80.0,0.0,0.0,IMT,Државни факултет,80.0
1205,1206.0,20,Универзитет у Београду,Географски факултет,Државни факултет,1456,Географија,Дипломирани географ,Природно-математичке науке,Основне академске,86000.0,2500.0,240,612-00-00205/2014-04,2014-07-11,80.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,,,30,112.0,0.0,0.0,0.0,0.0,0.0,8,4,112.0,0.0,0.0,0.0,0.0,0.0,0.0,PM,Државни факултет,0.0
1206,1207.0,20,Универзитет у Београду,Географски факултет,Државни факултет,1457,Туризмологија,Дипломирани туризмолог,"Интердисциплинарне, мултидисциплинарне, трансдисциплинарне (ИМТ) и двопредметне студије",Основне академске,86000.0,2500.0,240,612-00-00205/2014-04,2014-07-11,80.0,30.0,37.0,35.0,87.0,,,55.0,50.0,39.0,105.0,,,1.0,,,,,,33,148.0,0.0,189.0,249.0,1.0,439.0,8,4,148.0,86.0,87.0,74.0,192.0,0.0,0.0,IMT,Државни факултет,192.0
1207,1208.0,20,Универзитет у Београду,Географски факултет,Државни факултет,1458,Просторно планирање,Дипломирани просторни планер,"Интердисциплинарне, мултидисциплинарне, трансдисциплинарне (ИМТ) и двопредметне студије",Основне академске,86000.0,2500.0,240,612-00-00205/2014-04,2014-07-11,50.0,20.0,24.0,29.0,49.0,,,43.0,25.0,17.0,88.0,,,,,,,,,41,109.0,0.0,122.0,173.0,0.0,295.0,8,4,109.0,63.0,49.0,46.0,137.0,0.0,0.0,IMT,Државни факултет,137.0
1208,1209.0,20,Универзитет у Београду,Географски факултет,Државни факултет,1460,Геопросторне основе животне средине,Дипломирани географ,Природно-математичке науке,Основне академске,86000.0,2500.0,240,612-00-00205/2014-04,2014-07-11,50.0,21.0,22.0,27.0,60.0,,,43.0,20.0,9.0,85.0,,,,,,,,,34,68.0,0.0,130.0,157.0,0.0,287.0,8,4,68.0,64.0,42.0,36.0,145.0,0.0,0.0,PM,Државни факултет,145.0
1209,1210.0,30,Универзитет у Београду,Учитељски факултет,Државни факултет,1461,Студијски програм за образовање учитеља,Дипломирани учитељ,Друштвено-хуманистичке науке,Основне академске,99000.0,2000.0,240,612-00-00076/2014-04,06.02.2015.,300.0,152.0,,,,,,78.0,,,,,,,,,,,,0,219.0,0.0,152.0,78.0,0.0,230.0,8,4,219.0,230.0,0.0,0.0,0.0,0.0,0.0,DH,Државни факултет,0.0
1213,1214.0,30,Универзитет у Београду,Учитељски факултет,Државни факултет,1465,Студијски програм за образовање васпитача,Дипломирани васпитач,Друштвено-хуманистичке науке,Основне академске,99000.0,2000.0,240,612-00-00076/2014-04,06.02.2015.,140.0,95.0,,,,,,45.0,,,,,,,,,,,,0,202.0,0.0,95.0,45.0,0.0,140.0,8,4,202.0,140.0,0.0,0.0,0.0,0.0,0.0,DH,Државни факултет,0.0
1224,1225.0,75,Универзитет у Приштини,"Факултет техничких наука, Косовска Митровица",Државни факултет,1484,Архитектура,Дипломирани инжењер архитектуре (техничке науке),Техничко-технолошке науке,Основне академске,30000.0,1200.0,240,612-00-00106/2014-04,2014-05-23,40.0,33.0,38.0,,,,,6.0,,,,,,,,,,,,0,19.0,0.0,71.0,6.0,0.0,77.0,8,4,19.0,39.0,38.0,0.0,0.0,0.0,0.0,TT,Државни факултет,0.0
1226,1227.0,75,Универзитет у Приштини,"Факултет техничких наука, Косовска Митровица",Државни факултет,1487,Машинско инжењерство,Дипломирани инжењер машинства,Техничко-технолошке науке,Основне академске,30000.0,1200.0,240,612-00-00106/2014-04,2014-05-30,60.0,30.0,14.0,,,,,6.0,1.0,,,,,,,,,,,0,22.0,0.0,44.0,7.0,0.0,51.0,8,4,22.0,36.0,15.0,0.0,0.0,0.0,0.0,TT,Државни факултет,0.0
1229,1230.0,75,Универзитет у Приштини,"Факултет техничких наука, Косовска Митровица",Државни факултет,1490,Електротехничко и рачунарско инжењерство,Дипломирани инжењер електротехнике и рачунарства,Техничко-технолошке науке,Основне академске,30000.0,1200.0,240,612-00-00106/2014-04,2014-05-30,80.0,45.0,42.0,55.0,52.0,,,8.0,2.0,12.0,,,,,,,,,,12,36.0,0.0,194.0,22.0,0.0,216.0,8,4,36.0,53.0,44.0,67.0,52.0,0.0,0.0,TT,Државни факултет,52.0
1230,1231.0,75,Универзитет у Приштини,"Факултет техничких наука, Косовска Митровица",Државни факултет,1492,Индустријско инжењерство,Дипломирани инжењер индустријског инжењерства,Техничко-технолошке науке,Основне академске,30000.0,1200.0,240,612-00-00106/2014-04,2014-06-20,30.0,25.0,19.0,,,,,5.0,,,,,,,,,,,,0,26.0,0.0,44.0,5.0,0.0,49.0,8,4,26.0,30.0,19.0,0.0,0.0,0.0,0.0,TT,Државни факултет,0.0
1231,1232.0,75,Универзитет у Приштини,"Факултет техничких наука, Косовска Митровица",Државни факултет,1493,Рударско инжењерство,Дипломирани инжењер рударства,Техничко-технолошке науке,Основне академске,30000.0,1200.0,240,612-00-00106/2014-04,2014-05-30,16.0,8.0,11.0,2.0,,,,2.0,4.0,,,,,,,,,,,0,7.0,0.0,21.0,6.0,0.0,27.0,8,4,7.0,10.0,15.0,2.0,0.0,0.0,0.0,TT,Државни факултет,0.0
1232,1233.0,75,Универзитет у Приштини,"Факултет техничких наука, Косовска Митровица",Државни факултет,1496,Инжењерство заштите животне средине и заштите на раду,Дипломирани инжењер заштите животне средине,Техничко-технолошке науке,Основне академске,30000.0,1200.0,240,612-00-00106/2014-04,2014-04-04,24.0,32.0,29.0,37.0,,,,5.0,2.0,10.0,,,,,,,,,,0,6.0,0.0,98.0,17.0,0.0,115.0,8,4,6.0,37.0,31.0,47.0,0.0,0.0,0.0,TT,Државни факултет,0.0
1233,1234.0,75,Универзитет у Приштини,"Факултет техничких наука, Косовска Митровица",Државни факултет,1497,Инжењерство заштите животне средине и заштите на раду,Дипломирани инжењер заштите на раду,Техничко-технолошке науке,Основне академске,30000.0,1200.0,240,612-00-00106/2014-04,2014-04-04,18.0,,,,,,,,,,,,,,,,,,,0,5.0,0.0,0.0,0.0,0.0,0.0,8,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,TT,Државни факултет,0.0
1234,1235.0,75,Универзитет у Приштини,"Факултет техничких наука, Косовска Митровица",Државни факултет,1502,Технолошко инжењерство,Дипломирани инжењер технологије,Техничко-технолошке науке,Основне академске,30000.0,1200.0,240,612-00-00106/2014-04,2014-05-30,32.0,22.0,21.0,20.0,,,,5.0,,5.0,,,,,,,,,,3,6.0,0.0,63.0,10.0,0.0,73.0,8,4,6.0,27.0,21.0,25.0,0.0,0.0,0.0,TT,Државни факултет,0.0
1235,1236.0,19,Универзитет у Београду,Физички факултет,Државни факултет,1761,Основне академске студије Општа физика 2015,Дипломирани физичар,Природно-математичке науке,Основне академске,60000.0,2650.0,240,612-00-02276/2014-04,2015-02-20,25.0,11.0,4.0,31.0,9.0,,,7.0,10.0,3.0,8.0,,,0.0,0.0,0.0,0.0,,,0,70.0,0.0,55.0,28.0,0.0,83.0,8,4,70.0,18.0,14.0,34.0,17.0,0.0,0.0,PM,Државни факултет,17.0
1237,1238.0,26,Универзитет у Београду,Стоматолошки факултет,Државни факултет,1505,Интегрисане академске студије стоматологије,Доктор стоматологије,Медицинске науке,Интегр. академске,180000.0,5000.0,360,612-00-00659/2013-04,2013-06-21,240.0,200.0,146.0,112.0,131.0,137.0,229.0,60.0,139.0,131.0,65.0,29.0,42.0,2.0,10.0,3.0,1.0,3.0,5.0,157,730.0,34.0,955.0,466.0,24.0,1445.0,12,6,764.0,262.0,295.0,246.0,197.0,169.0,276.0,MD,Државни факултет,276.0
1248,1249.0,53,Универзитет у Нишу,Медицински факултет,Државни факултет,1519,Медицински факултет Универзитета  у  Нишу - Интегрисане академске студије - стоматологија,Доктор стоматологије,Медицинске науке,Интегр. академске,120000.0,2500.0,360,612-00-01879/2017-06,2017-11-10,72.0,62.0,33.0,52.0,46.0,55.0,,29.0,59.0,33.0,11.0,111.0,,0.0,0.0,0.0,2.0,4.0,,53,94.0,70.0,248.0,243.0,6.0,497.0,12,6,164.0,91.0,92.0,85.0,59.0,170.0,0.0,MD,Државни факултет,0.0
1250,1251.0,53,Универзитет у Нишу,Медицински факултет,Државни факултет,1536,Медицински факултет Универзитета  у  Нишу - Интегрисане академске студије - медицина,Доктор медицине,Медицинске науке,Интегр. академске,100000.0,2200.0,360,612-00-01879/2017-06,2017-11-10,204.0,181.0,124.0,179.0,167.0,187.0,198.0,76.0,83.0,67.0,31.0,18.0,205.0,0.0,6.0,3.0,2.0,1.0,4.0,220,386.0,4.0,1036.0,480.0,16.0,1532.0,12,6,390.0,257.0,213.0,249.0,200.0,206.0,407.0,MD,Државни факултет,407.0
1251,1252.0,53,Универзитет у Нишу,Медицински факултет,Државни факултет,1521,Медицински факултет Универзитета  у  Нишу - Интегрисане академске студије - фармација,Магистар фармације,Медицинске науке,Интегр. академске,120000.0,2500.0,300,612-00-01879/2017-06,2017-12-29,72.0,60.0,48.0,35.0,52.0,56.0,,15.0,58.0,25.0,21.0,58.0,,0.0,0.0,0.0,1.0,1.0,,51,119.0,0.0,251.0,177.0,2.0,430.0,10,5,119.0,75.0,106.0,60.0,74.0,115.0,0.0,MD,Државни факултет,115.0
1257,1258.0,4,Универзитет у Београду,Економски факултет,Државни факултет,1527,"Економија, пословно управљање и статистика",Дипломирани економиста,Друштвено-хуманистичке науке,Основне академске,112200.0,1500.0,240,612-00-02663/2013-04,2014-06-13,900.0,623.0,418.0,372.0,878.0,,,636.0,438.0,494.0,2301.0,,,2.0,0.0,0.0,0.0,,,759,1144.0,39.0,2291.0,3869.0,2.0,6162.0,8,4,1183.0,1261.0,856.0,866.0,3179.0,0.0,0.0,DH,Државни факултет,3179.0
1265,1266.0,29,Универзитет у Београду,Технолошко-металуршки факултет,Државни факултет,1535,Хемијско инжењерство,Дипломирани инжењер технологије,Техничко-технолошке науке,Основне академске,66000.0,2400.0,240,612-00-02711/2013-04,2014-04-09,150.0,134.0,60.0,56.0,94.0,,,54.0,79.0,85.0,147.0,,,0.0,0.0,0.0,1.0,,,73,180.0,5.0,344.0,365.0,1.0,710.0,8,4,185.0,188.0,139.0,141.0,242.0,0.0,0.0,TT,Државни факултет,242.0
1267,1268.0,9,Универзитет у Београду,Факултет безбедности,Државни факултет,1539,Основне академске студије - Студије безбедности,Дипломирани менаџер безбедности,"Интердисциплинарне, мултидисциплинарне, трансдисциплинарне (ИМТ) и двопредметне студије",Основне академске,106500.0,1800.0,240,612-00-00070/2014-04,2014-12-12,390.0,152.0,137.0,160.0,212.0,,,357.0,223.0,261.0,637.0,,,0.0,0.0,0.0,0.0,,,252,631.0,0.0,661.0,1478.0,0.0,2139.0,8,4,631.0,509.0,360.0,421.0,849.0,0.0,0.0,IMT,Државни факултет,849.0
1272,1273.0,49,Универзитет у Нишу,Природно-математички факултет,Државни факултет,1602,ОАС Математика,Математичар,Природно-математичке науке,Основне академске,75000.0,622.0,180,612-00-02493/2013-04,2014-06-27,81.0,57.0,15.0,38.0,,,,12.0,31.0,99.0,,,,0.0,0.0,0.0,,,,33,32.0,0.0,110.0,142.0,0.0,252.0,6,3,32.0,69.0,46.0,137.0,0.0,0.0,0.0,PM,Државни факултет,137.0
1275,1276.0,14,Универзитет у Београду,Медицински факултет,Државни факултет,1547,Интегрисане академске студије на енглеском,Доктор медицине,Медицинске науке,Интегр. академске,826000.0,7000.0,360,612-00-00073/2014-04,2014-03-07,640.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,94.0,30.0,13.0,4.0,98.0,73.0,50.0,29.0,30.0,34.0,46.0,25,73.0,64.0,0.0,411.0,262.0,673.0,12,6,137.0,245.0,144.0,59.0,43.0,38.0,144.0,MD,Државни факултет,144.0
1276,1277.0,29,Универзитет у Београду,Технолошко-металуршки факултет,Државни факултет,1548,Инжењерство материјала,Дипломирани инжењер технологије,Техничко-технолошке науке,Основне академске,66000.0,2400.0,240,612-00-2711/2013-04,2014-03-28,40.0,9.0,5.0,4.0,15.0,,,22.0,24.0,10.0,8.0,,,0.0,0.0,0.0,0.0,,,12,10.0,1.0,33.0,64.0,0.0,97.0,8,4,11.0,31.0,29.0,14.0,23.0,0.0,0.0,TT,Државни факултет,23.0
1277,1278.0,49,Универзитет у Нишу,Природно-математички факултет,Државни факултет,1605,ОАС Физика,Физичар,Природно-математичке науке,Основне академске,75000.0,622.0,180,612-00-02493/2013-04,2014-07-11,45.0,36.0,8.0,15.0,,,,1.0,6.0,35.0,,,,0.0,0.0,0.0,,,,5,13.0,0.0,59.0,42.0,0.0,101.0,6,3,13.0,37.0,14.0,50.0,0.0,0.0,0.0,PM,Државни факултет,50.0
