ROUTE_CODE,BUS_DUTY_NO,DIRECTION,SCHEDULE_TIME,SCHEDULE_TYPE
9,9,backward,844,work day
9,9,forward,949,work day
9,9,backward,1054,work day
9,9,forward,1159,work day
9,9,backward,1307,work day
9,9,forward,1417,work day
9,9,backward,1527,work day
9,9,forward,1637,work day
9,9,backward,1747,work day
9,9,forward,1857,work day
9,9,backward,2002,work day
9,9,forward,2107,work day
9,9,backward,2216,work day
9,9,forward,2315,work day
9,10,backward,435,work day
9,10,forward,540,work day
9,10,backward,642,work day
9,10,forward,747,work day
9,10,backward,854,work day
9,10,forward,959,work day
9,10,backward,1104,work day
9,10,forward,1209,work day
9,10,backward,1315,work day
9,10,forward,1425,work day
9,10,backward,1535,work day
9,10,forward,1645,work day
9,10,backward,1755,work day
9,10,forward,1905,work day
9,10,backward,2013,work day
9,10,forward,2118,work day
9,11,backward,450,work day
9,11,forward,553,work day
9,11,backward,656,work day
9,11,forward,801,work day
9,11,backward,904,work day
9,11,forward,1009,work day
9,11,backward,1114,work day
9,11,forward,1219,work day
9,11,backward,1329,work day
9,11,forward,1440,work day
9,11,backward,1550,work day
9,11,forward,1700,work day
9,11,backward,1810,work day
9,11,forward,1921,work day
9,11,backward,2024,work day
9,11,forward,2129,work day
9,11,backward,2230,work day
9,12,backward,702,work day
9,12,forward,808,work day
9,12,backward,914,work day
9,12,forward,1019,work day
9,12,backward,1124,work day
9,12,forward,1229,work day
9,12,backward,1337,work day
9,12,forward,1447,work day
9,12,backward,1557,work day
9,12,forward,1707,work day
9,12,backward,1817,work day
9,12,forward,1930,work day
9,12,backward,2034,work day
9,12,forward,2140,work day
9,12,backward,2245,work day
9,13,backward,505,work day
9,13,forward,606,work day
9,13,backward,716,work day
9,13,forward,821,work day
9,13,backward,924,work day
9,13,forward,1029,work day
9,13,backward,1134,work day
9,13,forward,1239,work day
9,13,backward,1352,work day
9,13,forward,1502,work day
9,13,backward,1612,work day
9,13,forward,1722,work day
9,13,backward,1832,work day
9,13,forward,1940,work day
9,13,backward,2045,work day
9,13,forward,2151,work day
9,14,backward,608,work day
9,14,forward,713,work day
9,14,forward,1348,work day
9,14,backward,1458,work day
9,14,forward,1608,work day
9,14,backward,1718,work day
9,14,forward,1828,work day
9,15,backward,628,work day
9,15,forward,733,work day
9,15,backward,1300,work day
9,15,forward,1410,work day
9,15,backward,1520,work day
9,15,forward,1630,work day
9,15,backward,1740,work day
9,15,forward,1850,work day
9,16,forward,646,work day
9,16,backward,750,work day
9,16,forward,1318,work day
9,16,backward,1428,work day
9,16,forward,1538,work day
9,16,backward,1648,work day
9,16,forward,1758,work day
9,17,backward,649,work day
9,17,forward,754,work day
9,17,backward,1322,work day
9,17,forward,1432,work day
9,17,backward,1542,work day
9,17,forward,1652,work day
9,17,backward,1802,work day
9,17,forward,1913,work day
9,18,backward,709,work day
9,18,forward,814,work day
9,18,backward,1344,work day
9,18,forward,1454,work day
9,18,backward,1604,work day
9,18,forward,1714,work day
9,18,backward,1824,work day
9,19,forward,625,work day
9,19,backward,730,work day
9,19,forward,1256,work day
9,19,backward,1407,work day
9,19,forward,1517,work day
9,19,backward,1627,work day
9,19,forward,1737,work day
10,1,forward,500,work day
10,1,backward,551,work day
10,1,forward,637,work day
10,1,backward,723,work day
10,1,forward,809,work day
10,1,backward,855,work day
10,1,forward,941,work day
10,1,backward,1027,work day
10,1,forward,1113,work day
10,1,backward,1159,work day
10,1,forward,1249,work day
10,1,backward,1339,work day
10,1,forward,1429,work day
10,1,backward,1519,work day
10,1,forward,1609,work day
10,1,backward,1659,work day
10,1,forward,1752,work day
10,1,backward,1838,work day
10,1,forward,1924,work day
10,1,backward,2010,work day
10,1,forward,2056,work day
10,1,backward,2142,work day
10,1,forward,2228,work day
10,1,backward,2320,work day
10,2,forward,520,work day
10,2,backward,606,work day
10,2,forward,652,work day
10,2,backward,738,work day
10,2,forward,824,work day
10,2,backward,910,work day
10,2,forward,956,work day
10,2,backward,1042,work day
10,2,forward,1128,work day
10,2,backward,1212,work day
10,2,forward,1302,work day
10,2,backward,1352,work day
10,2,forward,1442,work day
10,2,backward,1532,work day
10,2,forward,1622,work day
10,2,backward,1712,work day
10,2,forward,1807,work day
10,2,backward,1853,work day
10,2,forward,1939,work day
10,2,backward,2025,work day
10,2,forward,2111,work day
10,2,backward,2157,work day
10,2,forward,2244,work day
10,3,forward,536,work day
10,3,backward,622,work day
10,3,forward,708,work day
10,3,backward,754,work day
10,3,forward,840,work day
10,3,backward,926,work day
10,3,forward,1012,work day
10,3,backward,1058,work day
10,3,forward,1144,work day
10,3,backward,1237,work day
10,3,forward,1327,work day
10,3,backward,1417,work day
10,3,forward,1507,work day
10,3,backward,1557,work day
10,3,forward,1647,work day
10,3,backward,1738,work day
10,3,forward,1823,work day
10,3,backward,1909,work day
10,3,forward,1955,work day
10,3,backward,2041,work day
10,3,forward,2127,work day
10,3,backward,2213,work day
10,3,forward,2300,work day
10,4,backward,500,work day
10,4,forward,551,work day
10,4,backward,637,work day
10,4,forward,723,work day
10,4,backward,809,work day
10,4,forward,855,work day
10,4,backward,941,work day
10,4,forward,1027,work day
10,4,backward,1113,work day
10,4,forward,1159,work day
10,4,backward,1249,work day
10,4,forward,1339,work day
10,4,backward,1429,work day
10,4,forward,1519,work day
10,4,backward,1609,work day
10,4,forward,1659,work day
10,4,backward,1752,work day
10,4,forward,1838,work day
10,4,backward,1924,work day
10,4,forward,2010,work day
10,4,backward,2056,work day
10,4,forward,2142,work day
10,4,backward,2228,work day
10,4,forward,2320,work day
10,5,backward,520,work day
10,5,forward,606,work day
10,5,backward,652,work day
10,5,forward,738,work day
10,5,backward,824,work day
10,5,forward,910,work day
10,5,backward,956,work day
10,5,forward,1042,work day
10,5,backward,1128,work day
10,5,forward,1212,work day
10,5,backward,1302,work day
10,5,forward,1352,work day
10,5,backward,1442,work day
10,5,forward,1532,work day
10,5,backward,1622,work day
10,5,forward,1712,work day
10,5,backward,1807,work day
10,5,forward,1853,work day
10,5,backward,1939,work day
10,5,forward,2025,work day
10,5,backward,2111,work day
10,5,forward,2157,work day
10,5,backward,2244,work day
10,6,backward,536,work day
10,6,forward,622,work day
10,6,backward,708,work day
10,6,forward,754,work day
10,6,backward,840,work day
10,6,forward,926,work day
10,6,backward,1012,work day
10,6,forward,1058,work day
10,6,backward,1144,work day
10,6,forward,1237,work day
10,6,backward,1327,work day
10,6,forward,1417,work day
10,6,backward,1507,work day
10,6,forward,1557,work day
10,6,backward,1647,work day
10,6,forward,1738,work day
10,6,backward,1823,work day
10,6,forward,1909,work day
10,6,backward,1955,work day
10,6,forward,2041,work day
10,6,backward,2127,work day
10,6,forward,2213,work day
10,6,backward,2300,work day
10,7,forward,1224,work day
10,7,backward,1314,work day
10,7,forward,1404,work day
10,7,backward,1454,work day
10,7,forward,1544,work day
10,7,backward,1634,work day
10,7,forward,1725,work day
10,8,backward,1224,work day
10,8,forward,1314,work day
10,8,backward,1404,work day
10,8,forward,1454,work day
10,8,backward,1544,work day
10,8,forward,1634,work day
10,8,backward,1725,work day
11,1,backward,525,work day
11,1,forward,610,work day
11,1,backward,700,work day
11,1,forward,750,work day
11,1,backward,850,work day
11,1,forward,940,work day
11,1,backward,1030,work day
11,1,forward,1120,work day
11,1,backward,1210,work day
11,1,forward,1255,work day
11,1,backward,1345,work day
11,1,forward,1435,work day
11,1,backward,1525,work day
11,1,forward,1615,work day
11,1,backward,1715,work day
11,1,forward,1805,work day
11,1,backward,1855,work day
11,1,forward,1945,work day
11,1,backward,2035,work day
11,1,forward,2125,work day
11,1,backward,2220,work day
11,2,backward,555,work day
11,2,forward,650,work day
11,2,backward,740,work day
11,2,forward,830,work day
11,2,backward,915,work day
11,2,forward,1005,work day
11,2,backward,1055,work day
11,2,forward,1145,work day
11,2,backward,1235,work day
11,2,forward,1335,work day
11,2,backward,1425,work day
11,2,forward,1515,work day
11,2,backward,1605,work day
11,2,forward,1655,work day
11,2,backward,1740,work day
11,2,forward,1830,work day
11,2,backward,1920,work day
11,2,forward,2010,work day
11,2,backward,2100,work day
11,2,forward,2150,work day
11,2,backward,2250,work day
11,3,forward,530,work day
11,3,backward,620,work day
11,3,forward,710,work day
11,3,backward,800,work day
11,3,forward,850,work day
11,3,backward,940,work day
11,3,forward,1030,work day
11,3,backward,1120,work day
11,3,forward,1210,work day
11,3,backward,1300,work day
11,3,forward,1355,work day
11,3,backward,1445,work day
11,3,forward,1535,work day
11,3,backward,1625,work day
11,3,forward,1715,work day
11,3,backward,1805,work day
11,3,forward,1855,work day
11,3,backward,1945,work day
11,3,forward,2035,work day
11,3,backward,2125,work day
11,3,forward,2220,work day
11,4,forward,550,work day
11,4,backward,640,work day
11,4,forward,730,work day
11,4,backward,825,work day
11,4,forward,915,work day
11,4,backward,1005,work day
11,4,forward,1055,work day
11,4,backward,1145,work day
11,4,forward,1235,work day
11,4,backward,1325,work day
11,4,forward,1415,work day
11,4,backward,1505,work day
11,4,forward,1555,work day
11,4,backward,1650,work day
11,4,forward,1740,work day
11,4,backward,1830,work day
11,4,forward,1920,work day
11,4,backward,2010,work day
11,4,forward,2100,work day
11,4,backward,2150,work day
11,4,forward,2250,work day
11,5,forward,630,work day
11,5,backward,720,work day
11,5,forward,810,work day
11,5,forward,1315,work day
11,5,backward,1405,work day
11,5,forward,1455,work day
11,5,backward,1545,work day
11,5,forward,1635,work day
12,1,backward,430,work day
12,1,forward,515,work day
12,1,backward,604,work day
12,1,forward,656,work day
12,1,backward,747,work day
12,1,forward,839,work day
12,1,backward,928,work day
12,1,forward,1018,work day
12,1,backward,1110,work day
12,1,forward,1200,work day
12,1,backward,1300,work day
12,1,forward,1355,work day
12,1,backward,1452,work day
12,1,forward,1547,work day
12,1,backward,1644,work day
12,1,forward,1739,work day
12,1,backward,1837,work day
12,1,forward,1922,work day
12,1,backward,2014,work day
12,1,forward,2106,work day
12,1,backward,2200,work day
12,1,forward,2246,work day
12,1,backward,2350,work day
12,2,backward,615,work day
12,2,forward,706,work day
12,2,backward,757,work day
12,2,forward,851,work day
12,2,backward,941,work day
12,2,forward,1031,work day
12,2,backward,1123,work day
12,2,forward,1212,work day
12,2,backward,1310,work day
12,2,forward,1405,work day
12,2,backward,1502,work day
12,2,forward,1557,work day
12,2,backward,1654,work day
12,2,forward,1749,work day
12,2,backward,1848,work day
12,2,forward,1935,work day
12,2,backward,2027,work day
12,2,forward,2119,work day
12,2,backward,2216,work day
12,2,forward,2302,work day
12,3,backward,455,work day
12,3,forward,535,work day
12,3,backward,626,work day
12,3,forward,716,work day
12,3,backward,807,work day
12,3,forward,903,work day
12,3,backward,954,work day
12,3,forward,1044,work day
12,3,backward,1136,work day
12,3,forward,1223,work day
12,3,backward,1320,work day
12,3,forward,1415,work day
12,3,backward,1512,work day
12,3,forward,1607,work day
12,3,backward,1704,work day
12,3,forward,1759,work day
12,3,backward,1859,work day
12,3,forward,1948,work day
12,3,backward,2040,work day
12,3,forward,2132,work day
12,4,forward,553,work day
12,4,backward,647,work day
12,4,forward,736,work day
12,4,backward,827,work day
12,4,forward,915,work day
12,4,backward,1006,work day
12,4,forward,1056,work day
12,4,backward,1148,work day
12,4,forward,1234,work day
12,4,backward,1330,work day
12,4,forward,1425,work day
12,4,backward,1522,work day
12,4,forward,1617,work day
12,4,backward,1714,work day
12,4,forward,1809,work day
12,4,backward,1911,work day
12,4,forward,2001,work day
12,4,backward,2056,work day
12,4,forward,2145,work day
12,4,backward,2232,work day
12,4,forward,2318,work day
12,5,backward,657,work day
12,5,forward,746,work day
12,5,backward,838,work day
12,5,forward,927,work day
12,5,backward,1019,work day
12,5,forward,1109,work day
12,5,backward,1201,work day
12,5,forward,1254,work day
12,5,backward,1351,work day
12,5,forward,1446,work day
12,5,backward,1543,work day
12,5,forward,1638,work day
12,5,backward,1735,work day
12,5,forward,1830,work day
12,5,backward,1923,work day
12,5,forward,2014,work day
12,5,backward,2112,work day
12,5,forward,2158,work day
12,5,backward,2248,work day
12,5,forward,2334,work day
12,6,forward,435,work day
12,6,backward,515,work day
12,6,forward,608,work day
12,6,backward,707,work day
12,6,forward,756,work day
12,6,backward,850,work day
12,6,forward,940,work day
12,6,backward,1032,work day
12,6,forward,1122,work day
12,6,backward,1214,work day
12,6,forward,1304,work day
12,6,backward,1401,work day
12,6,forward,1456,work day
12,6,backward,1553,work day
12,6,forward,1648,work day
12,6,backward,1745,work day
12,6,forward,1840,work day
12,6,backward,1935,work day
12,6,forward,2027,work day
12,7,forward,455,work day
12,7,backward,535,work day
12,7,forward,623,work day
12,7,backward,717,work day
12,7,forward,806,work day
12,7,backward,902,work day
12,7,forward,952,work day
12,7,backward,1044,work day
12,7,forward,1134,work day
12,7,backward,1226,work day
12,7,forward,1314,work day
12,7,backward,1411,work day
12,7,forward,1506,work day
12,7,backward,1603,work day
12,7,forward,1658,work day
12,7,backward,1755,work day
12,7,forward,1850,work day
12,7,backward,1948,work day
12,7,forward,2040,work day
12,7,backward,2128,work day
12,7,forward,2214,work day
12,7,backward,2305,work day
12,7,forward,2350,work day
12,8,backward,551,work day
12,8,forward,645,work day
12,8,backward,737,work day
12,8,forward,827,work day
12,8,backward,915,work day
12,8,forward,1005,work day
12,8,backward,1057,work day
12,8,forward,1147,work day
12,8,backward,1238,work day
12,8,forward,1334,work day
12,8,backward,1431,work day
12,8,forward,1526,work day
12,8,backward,1623,work day
12,8,forward,1718,work day
12,8,backward,1815,work day
12,8,forward,1910,work day
12,8,backward,2001,work day
12,8,forward,2053,work day
12,8,backward,2144,work day
12,8,forward,2230,work day
12,8,backward,2325,work day
12,9,forward,634,work day
12,9,backward,727,work day
12,9,forward,816,work day
12,9,forward,1324,work day
12,9,backward,1421,work day
12,9,forward,1516,work day
12,9,backward,1613,work day
12,9,forward,1708,work day
12,9,backward,1805,work day
12,9,forward,1900,work day
12,10,backward,637,work day
12,10,forward,726,work day
12,10,backward,817,work day
12,10,forward,1244,work day
12,10,backward,1341,work day
12,10,forward,1436,work day
12,10,backward,1533,work day
12,10,forward,1628,work day
12,10,backward,1725,work day
12,10,forward,1820,work day
12,11,backward,1249,work day
12,11,forward,1345,work day
12,11,backward,1442,work day
12,11,forward,1537,work day
12,11,backward,1634,work day
12,11,forward,1729,work day
12,11,backward,1826,work day
14,1,forward,535,work day
14,1,backward,625,work day
14,1,forward,714,work day
14,1,backward,804,work day
14,1,forward,854,work day
14,1,backward,947,work day
14,1,forward,1040,work day
14,1,backward,1135,work day
14,1,forward,1230,work day
14,1,backward,1325,work day
14,1,forward,1420,work day
14,1,backward,1515,work day
14,1,forward,1610,work day
14,1,backward,1705,work day
14,1,forward,1800,work day
14,1,backward,1855,work day
14,1,forward,1950,work day
14,1,backward,2043,work day
14,1,forward,2134,work day
14,1,backward,2224,work day
14,2,forward,553,work day
14,2,backward,641,work day
14,2,forward,730,work day
14,2,backward,820,work day
14,2,forward,910,work day
14,2,backward,1005,work day
14,2,forward,1059,work day
14,2,backward,1154,work day
14,2,forward,1249,work day
14,2,backward,1344,work day
